"","Aux_rep1_ribo","Aux_rep2_ribo","Aux_rep3_ribo","noAux_rep1_ribo","noAux_rep2_ribo","noAux_rep3_ribo"
"C08B6.11",18.9791479255447,23.9597173083587,26.4684797123413,24.1722409814496,22.0557367768228,25.6162706250807
"swsn-7",163.582179739219,190.588660407399,177.868183666934,162.437459395341,159.641523337003,171.994959911256
"arp-6",9.03768948835463,19.6034050704753,22.2335229583667,23.2053513421916,12.6032781581845,23.7865370090035
"algn-6",56.9374437766342,69.7009958061344,49.7607418592017,66.7153851088009,63.0163907909224,55.8068752903543
"C08B11.9",37.9582958510894,25.0487953678295,33.8796540317969,18.3709031459017,22.0557367768228,14.6378689286175
"C08E8.4",32.5356821580767,34.8504979030672,52.9369594246827,29.0066891777395,25.206556316369,42.998739977814
"pfd-1",213.289471925169,190.588660407399,171.515748535972,290.066891777395,211.10490914959,250.673505402575
"C08F8.2",87.6655880370399,64.2556055087801,64.5830904981129,51.2451508806732,85.0721275677452,76.848811875242
"C08F8.9",67.7826711626597,62.0774493898384,75.1704823830494,63.814716191027,58.8152980715276,76.848811875242
"C08F11.1",69.5902090603306,40.2958882004214,46.5845242937208,34.8080270132875,22.0557367768228,28.3608710491965
"ugt-22",1232.74084621157,1201.25309959635,1247.19476404552,593.670238504403,583.951887995881,642.236499243094
"C08F11.13",93.0882017300527,51.1866687951299,49.7607418592017,71.5498333050909,69.3180298700146,71.3596110270105
"vgln-1",496.169152910669,511.866687951299,566.425465844105,439.934785862383,562.946424398907,603.812093305473
"algn-8",37.054526902254,33.7614198435963,24.351001335354,25.1391306207076,25.206556316369,24.7014038170421
"C09E9.1",33.4394511069121,43.563122378834,31.7621756548096,55.1127094377051,35.709288114856,51.2325412501614
"C09F9.2",31.6319132092412,21.781561189417,28.5859580893287,193.377927851597,217.406548228682,188.462562455951
"glna-1",54.2261369301278,54.4539029735425,63.5243513096192,52.2120405199312,63.0163907909224,56.7217420983929
"C09F12.2",19.8829168743802,23.9597173083587,24.351001335354,37.7086959310614,53.563932172284,33.850071897428
"C09G1.4",20.7866858232156,25.0487953678295,20.1160445813794,16.4371238673857,23.1060099566715,16.4676025446947
"C09G1.5",6.32638264184824,14.158014773121,4.23495675397461,7.73511711406388,13.6535513380332,3.65946723215438
"dph-2",34.3432200557476,31.5832637246546,41.2908283512525,33.8411373740295,28.3573758559151,42.0838731697754
"mks-5",8.13392053951917,7.62354641629595,6.35243513096192,9.66889639257985,4.20109271939483,12.8081353125403
"C09G9.1",71.3977469580016,98.0170253523765,89.9928310219606,86.0531778939606,94.5245861863836,75.9339450672035
"npp-23",54.2261369301278,50.0975907356591,48.7020026707081,40.6093648488354,40.9606540140996,46.6582072099684
"C09G9.5",23.497992669722,17.4252489515336,10.5873918849365,23.2053513421916,16.8043708775793,16.4676025446947
"nasp-1",61.4562885208115,83.8590105792554,83.6403958909986,97.6558535650564,108.178137524417,120.762418661095
"apc-17",9.94145843719009,17.4252489515336,13.7636094504175,13.5364549496118,17.854644057428,11.8932685045017
"glb-4",11.748996334861,8.71262447576679,10.5873918849365,4.83444819628992,11.5530049783358,10.0635348884246
"nbs-1",26.2092995162284,27.2269514867712,26.4684797123413,29.9735788169975,19.9551904171254,12.8081353125403
"pezo-1",342.52843160864,340.881432614376,359.971324087842,334.543815183263,445.315828255852,385.158926184249
"wht-2",28.9206063627348,28.3160295462421,25.4097405238477,31.9073580955135,32.5584685753099,27.4460042411579
"catp-8",269.323146752968,239.597173083587,219.159012018186,386.755855703194,336.087417551586,335.756118550165
"gpx-5",33.4394511069121,28.3160295462421,32.8209148433033,43.5100337666093,58.8152980715276,53.9771416742772
"gpx-3",39.7658337487604,46.8303565572465,50.8194810476954,74.4505022228648,80.8710348483504,60.3812093305473
"C11E4.6",57.8412127254696,62.0774493898384,66.7005688751002,48.3444819628992,65.1169371506198,49.4028076340842
"C11H1.3",21.6904547720511,16.3361708920627,15.8810878274048,24.1722409814496,26.2568294962177,32.0203382813509
"cbl-1",150.929414455522,119.798586541793,125.989963430745,103.457191400604,113.42950342366,106.124549732477
"fubl-1",128.335190734636,135.045679374385,158.810878274048,103.457191400604,94.5245861863836,130.825953549519
"daf-36",93.0882017300527,102.37333759026,94.2277877759352,73.4836125836068,60.915844431225,64.9555433707403
"C13B4.1",65.9751332649888,55.5429810330133,63.5243513096192,70.5829436658329,87.1726739274426,74.1042114511263
"nhr-153",26.2092995162284,27.2269514867712,24.351001335354,17.4040135066437,23.1060099566715,15.5527357366561
"nhr-154",83.1467432928626,84.9480886387262,64.5830904981129,46.4107026843833,43.061200373797,36.5946723215438
"spin-1",106.644735962585,130.689367136502,125.989963430745,59.947157633995,79.8207616685017,74.1042114511263
"C13C12.2",0.903768948835463,0,0,26.1060202599656,19.9551904171254,18.2973361607719
"C13G3.1",31.6319132092412,26.1378734273004,28.5859580893287,26.1060202599656,24.1562831365203,21.0419365848877
"pptr-2",124.720114939294,143.758303850152,170.457009347478,143.099666610182,115.530049783358,135.400287589712
"dohh-1",70.4939780091661,77.3245422224303,64.5830904981129,42.5431441273513,56.7147517118302,48.4879408260456
"algn-9",50.6110611347859,51.1866687951299,47.6432634822144,48.3444819628992,42.0109271939483,43.9136067858526
"C14A4.6",79.5316674975207,71.8791519250761,96.3452661529225,93.7882950080245,71.418576229712,91.4866808038596
"C14A4.7",28.0168374138993,21.781561189417,23.2922621468604,40.6093648488354,21.0054635969741,22.8716702009649
"ccm-3",36.1507579534185,50.0975907356591,47.6432634822144,67.6822747480589,54.6142053521327,71.3596110270105
"C14A4.12",54.2261369301278,70.7900738656052,61.4068729326319,70.5829436658329,64.0666639707711,66.7852769868175
"mrps-22",267.515608855297,292.961997997659,254.097405238477,323.908029151425,236.311465465959,261.651907099038
"clec-48",95.7995085765591,76.2354641629595,73.0530040060621,103.457191400604,113.42950342366,97.8907484601298
"C14B1.3",38.8620647999249,30.4941856651838,43.4083067282398,43.5100337666093,47.2622930931918,33.850071897428
"dph-1",61.4562885208115,51.1866687951299,53.9956986131763,50.2782612414152,47.2622930931918,42.998739977814
"nrde-1",54.2261369301278,50.0975907356591,46.5845242937208,47.3775923236412,52.5136589924353,34.7649387054666
"C14B1.8",29.8243753115703,26.1378734273004,37.0558715972779,42.5431441273513,30.4579222156125,38.424405937621
"alkb-8",93.0882017300527,87.1262447576679,94.2277877759352,78.3180607798968,82.9715812080478,76.848811875242
"C14B4.2",84.050512241698,79.502698341372,103.756440472378,60.914047273253,97.6754057259297,66.7852769868175
"C14C10.2",38.8620647999249,21.781561189417,30.703436466316,29.9735788169975,16.8043708775793,15.5527357366561
"ril-2",57.8412127254696,59.8992932708967,70.9355256290748,39.6424752095774,72.4688494095607,49.4028076340842
"mma-1",409.407333822465,358.306681565909,402.320891627588,329.709366986973,347.640422529922,343.989919822512
"C14C10.5",697.709628500977,633.843430612034,675.475602258951,465.073916483091,461.069925953582,456.518537211259
"ttr-43",24.4017616185575,35.939575962538,19.0573053928858,20.3046824244177,18.9049172372767,21.9568033929263
"zipt-13",76.8203606510143,76.2354641629595,64.5830904981129,122.794984185764,116.580322963206,128.996219933442
"C14H10.2",103.029660167243,113.264118184968,113.285093168821,135.364549496118,126.032781581845,128.081353125403
"C14H10.3",136.469111274155,123.065820720206,130.224920184719,180.808362541243,171.194528315339,137.230021205789
"C15A11.7",52.4185990324568,94.7497911739639,91.0515702104542,111.192308514668,162.792342876549,116.188084620902
"C15C6.3",94.8957396277236,95.8388692334347,94.2277877759352,73.4836125836068,81.9213080281991,76.848811875242
"xbx-9",93.0882017300527,65.344683568251,63.5243513096192,86.0531778939606,74.5693957692582,74.1042114511263
"hrg-7",1263.46899047198,1951.62788257176,2109.00846347936,1456.13579672252,1567.00758433427,1445.48955670098
"C15C8.4",84.9542811905335,69.7009958061344,98.4627445299098,92.8214053687665,92.4240398266862,75.9339450672035
"C15C8.7",12.6527652836965,23.9597173083587,20.1160445813794,36.7418062918034,21.0054635969741,15.5527357366561
"rpoa-12",76.8203606510143,70.7900738656052,89.9928310219606,56.0795990769631,51.4633858125866,41.1690063617368
"rrbs-1",417.541254361984,425.829521253102,421.378197020474,339.378263379553,293.026217177789,326.607450469779
"ocrl-1",112.067349655597,83.8590105792554,96.3452661529225,112.159198153926,120.781415682601,105.209682924439
"C16C2.4",148.218107609016,141.58014773121,137.636094504175,189.510369294565,139.686332919878,152.782756942446
"C16C10.1",18.0753789767093,20.6924831299461,14.8223486389112,11.6026756710958,9.45245861863836,9.14866808038596
"C16C10.2",166.293486585725,160.094474742215,203.277924190782,116.993646350216,141.786879279575,116.188084620902
"hrde-1",97.60704647423,84.9480886387262,81.5229175140113,72.5167229443488,84.0218543878965,82.3380127234736
"C16C10.4",65.0713643161533,88.2153228171388,82.581656702505,79.2849504191547,66.1672103304685,71.3596110270105
"rnf-121",20.7866858232156,25.0487953678295,26.4684797123413,22.2384617029336,23.1060099566715,21.9568033929263
"ccdc-55",45.1884474417731,54.4539029735425,42.3495675397462,37.7086959310614,31.5081953954612,30.1906046652737
"C16C10.8",107.54850491142,128.51121101756,128.107441807732,78.3180607798968,65.1169371506198,80.5082791073964
"har-1",399.465875385275,471.570799750878,465.845242937208,494.08060566083,423.260091479029,461.092871251452
"npr-4",27.1130684650639,33.7614198435963,31.7621756548096,19.3377927851597,22.0557367768228,20.1270697768491
"dhhc-7",28.0168374138993,28.3160295462421,24.351001335354,22.2384617029336,24.1562831365203,21.9568033929263
"C17D12.7",14.4603031813674,11.9798586541793,8.46991350794923,17.4040135066437,11.5530049783358,13.7230021205789
"C17E4.6",55.1299058789632,40.2958882004214,57.1719161786573,35.7749166525454,56.7147517118302,37.5095391295824
"nkb-1",919.133020965666,851.659042506204,821.581610271075,915.644488377311,817.112533922294,737.382647279108
"C17E4.10",74.109053804508,67.5228396871927,80.4641783255177,100.55652248283,108.178137524417,86.9123467636666
"ugt-23",105.740967013749,112.175040125497,103.756440472378,130.530101299828,92.4240398266862,103.379949308361
"nra-3",38.8620647999249,43.563122378834,50.8194810476954,46.4107026843833,51.4633858125866,34.7649387054666
"C17G1.5",14.4603031813674,16.3361708920627,20.1160445813794,20.3046824244177,15.7540976977306,20.1270697768491
"cysl-1",193.406555050789,182.965113991103,167.280791781997,244.62307873227,235.26119228611,213.163966272993
"seb-3",56.9374437766342,53.3648249140716,49.7607418592017,34.8080270132875,56.7147517118302,54.8920084823158
"C18B12.4",140.987956018332,111.085962066027,96.3452661529225,219.483948111563,176.445894214583,143.63408886206
"C18B12.6",51.5148300836214,39.2068101409506,52.9369594246827,71.5498333050909,53.563932172284,56.7217420983929
"fbxa-136",12.6527652836965,13.0689367136502,12.7048702619238,20.3046824244177,14.7038245178819,20.1270697768491
"C18D4.6",9.94145843719009,10.8907805947085,11.6461310734302,13.5364549496118,9.45245861863836,10.9784016964632
"C18D11.1",143.699262864839,167.718021158511,159.869617462542,197.245486408629,213.205455509287,193.951763304182
"C18D11.3",51.5148300836214,57.721137151955,56.1131769901637,61.880936912511,53.563932172284,71.3596110270105
"C18E9.2",191.599017153118,184.054192050574,146.106008012124,272.662878270752,191.149718732465,193.036896496144
"C18E9.4",262.092995162284,228.706392488878,272.095971442869,283.298664302589,260.467748602479,263.481640715116
"C18E9.5",237.691233543727,250.487953678295,226.570186337642,271.695988631494,239.462285005505,236.950503281996
"tomm-40",351.566121096995,360.484837684851,354.677628145374,369.35184219655,328.735505292645,357.712921943091
"C18E9.9",177.138713971751,165.539865039569,163.045835028023,231.086623782658,192.199991912313,201.270697768491
"sftd-3",18.0753789767093,21.781561189417,29.6446972778223,23.2053513421916,23.1060099566715,30.1906046652737
"C23H4.3",65.0713643161533,79.502698341372,66.7005688751002,65.748495469543,60.915844431225,58.5514757144701
"C23H4.7",44.2846784929377,43.563122378834,45.5257851052271,33.8411373740295,40.9606540140996,41.1690063617368
"tram-1",238.595002492562,209.102987418403,199.042967436807,299.735788169975,290.925670818092,333.926384934087
"qns-1",92.1844327812172,100.195181471318,101.638962095391,88.9538468117346,90.3234934669888,102.465082500323
"gbf-1",348.854814250489,335.436042317022,361.030063276336,385.788966063936,406.455720601449,360.457522367207
"C25A1.1",26.2092995162284,38.1177320814797,29.6446972778223,40.6093648488354,28.3573758559151,31.1054714733123
"fath-1",106.644735962585,105.640571768672,101.638962095391,131.496990939086,89.27322028714,97.8907484601298
"rsa-1",17.1716100278738,7.62354641629595,16.9398270158985,16.4371238673857,16.8043708775793,27.4460042411579
"lid-1",29.8243753115703,26.1378734273004,28.5859580893287,48.3444819628992,43.061200373797,39.3392727456596
"mrpl-34",103.933429116078,100.195181471318,99.5214837184035,94.7551846472825,93.4743130065349,102.465082500323
"otub-1",77.7241295998498,98.0170253523765,74.1117431945558,76.3842815013808,65.1169371506198,89.6569471877824
"C25D7.10",27.1130684650639,26.1378734273004,24.351001335354,30.9404684562555,21.0054635969741,22.8716702009649
"C25F9.4",29.8243753115703,37.0286540220089,37.0558715972779,23.2053513421916,27.3071026760664,28.3608710491965
"C25G4.2",18.9791479255447,21.781561189417,22.2335229583667,31.9073580955135,16.8043708775793,15.5527357366561
"C25G4.3",36.1507579534185,44.6522004383048,42.3495675397462,32.8742477347715,28.3573758559151,34.7649387054666
"igdb-2",111.163580706762,130.689367136502,120.696267488277,101.523412122088,116.580322963206,113.443484196786
"glb-8",18.9791479255447,19.6034050704753,13.7636094504175,18.3709031459017,12.6032781581845,11.8932685045017
"C26C6.9",95.7995085765591,69.7009958061344,80.4641783255177,105.39097067912,90.3234934669888,96.0610148440526
"C26D10.4",17.1716100278738,23.9597173083587,23.2922621468604,27.0729098992236,16.8043708775793,17.3824693527333
"C26D10.6",23.497992669722,27.2269514867712,17.9985662043921,18.3709031459017,28.3573758559151,20.1270697768491
"C26E1.2",49.7072921859505,32.6723417841255,23.2922621468604,65.748495469543,48.3125662730405,53.0622748662386
"ceh-79",29.8243753115703,29.4051076057129,26.4684797123413,36.7418062918034,24.1562831365203,14.6378689286175
"syg-2",90.3768948835463,98.0170253523765,84.6991350794923,74.4505022228648,82.9715812080478,85.997479955628
"wdfy-3",193.406555050789,173.163411455865,194.808010682832,168.238797230889,198.501630991406,180.228761183603
"C27A7.1",87.6655880370399,92.5716350550222,93.1690485874415,170.172576509405,153.339884257911,143.63408886206
"C27A7.5",71.3977469580016,62.0774493898384,71.9942648175684,66.7153851088009,59.8655712513763,64.9555433707403
"C27B7.2",33.4394511069121,42.4740443193631,42.3495675397462,52.2120405199312,44.1114735536457,25.6162706250807
"rad-26",163.582179739219,108.907805947085,121.75500667677,186.609700376791,195.350811451859,170.165226295179
"C27B7.5",12.6527652836965,10.8907805947085,7.41117431945558,10.6357860318378,6.30163907909224,21.0419365848877
"C27B7.7",55.1299058789632,59.8992932708967,47.6432634822144,72.5167229443488,73.5191225894094,62.2109429466245
"egrh-1",84.050512241698,75.1463861034886,71.9942648175684,80.2518400584127,67.2174835103172,78.6785454913192
"C27C12.4",34.3432200557476,29.4051076057129,30.703436466316,34.8080270132875,31.5081953954612,32.9352050893894
"acd-3",25.305530567393,20.6924831299461,16.9398270158985,18.3709031459017,24.1562831365203,23.7865370090035
